iteration,delta_log_loss_residual_minus_xgb,delta_brier_residual_minus_xgb,delta_pr_residual_minus_xgb,delta_roc_residual_minus_xgb
327,0.001905204622386969,0.0008944973703435555,-0.00618321498276353,-0.0035272921483524566
328,0.002929474650306352,0.0012876278340822611,-0.008823057265428647,-0.0038058123181637926
329,0.002387870917422097,0.0009350015863012484,-0.0037380077468476824,-0.003930600337786028
330,0.0015129247408300905,0.0005709046285851394,-0.003479045763597921,-0.0026689856430253123
331,0.0018135955562189054,0.0006747075001657388,-0.008123846067231433,-0.0031236418948283884
332,0.0022861971845700158,0.0008569448530714729,-0.00338036572554834,-0.004563731249580649
333,0.002188514062490765,0.0010217220529031845,-0.00816363170951595,-0.001914191236951246
334,0.001595911111769932,0.0007329992609365343,-0.0046334986322634775,-0.0025173507015229246
335,0.002026504273178076,0.0008805470796891812,-0.005331577585702796,-0.003040475449439195
336,0.0024481746623171707,0.0010303152752838274,-0.004749825084927051,-0.0034719147917506854
337,0.001205652652712219,0.0005199183190007228,-0.0018244926713306686,-0.0021407764745773328
338,0.0007713644343207982,0.0003265339172087156,0.00010945557646563353,-0.0012153141065882611
339,0.0018369502938430093,0.0007840278623386376,-0.0027159580836561004,-0.002128033546345942
340,0.001674693540046679,0.0006922195782771146,-0.0021278987782698544,-0.00330341543903534
341,0.0004364012698995223,0.0001896937641200913,-0.002001476044145134,-0.0013015328243262125
342,0.0019925246596745882,0.0008690711917838101,-0.0032050902807672643,-0.0031073190207371315
343,0.001611906800946361,0.0006962455555758473,-0.004969471299900774,-0.0035178467535027513
344,0.001694883846447115,0.000736374103707943,-0.006276213328750779,-0.0026846623777375678
345,0.0025873107670138507,0.0011014842099379696,-0.008159371933160575,-0.00395086249703136
346,0.0030793694569484775,0.001474455397896507,-0.009091999852387123,-0.003508133672885938
347,0.0021319704262418027,0.0009439695199785492,-0.003497588642055849,-0.002511367047642765
348,0.0009563479332065361,0.0004060447496270214,-0.0017066930317514162,-0.0011554010072287735
349,0.0011651221388142563,0.0005731560944917113,-0.0036576970269854847,-0.0015918446102392014
350,0.0009436016031392214,0.0004157484535797784,-0.0027438943653850245,-0.0017322627352902575
351,0.0011637409779906571,0.0004759247965416824,-0.002213966479471474,-0.0025293861410398133
352,0.0015525540064038057,0.0006403379755396676,-0.003190624394619701,-0.003096179183135872
353,0.0026978319654381577,0.0010510269261924388,-0.00709601170619345,-0.00457747072204906
354,0.0008657411568920859,0.0005111608553160507,-0.0028628773297138532,-0.001103026103026039
355,0.0006890251425100136,0.00029431382643857473,-0.004802617645891738,-0.0010475159751731633
356,0.0013690287489975805,0.0004726803403998503,-0.004031249479565124,-0.0027191397541969087
357,0.003042768343858915,0.0013104901048121842,-0.010163918284503193,-0.004447436980706931
358,0.002820908140416245,0.0011480960583466204,-0.013259264071476484,-0.004595989837036463
359,0.0013586941104895,0.0006074219107030099,-0.004235722476442494,-0.0022361662623499035
360,0.002152060705190917,0.0009708822153892405,-0.006637373682990222,-0.002441264794206033
361,0.0019693296496371415,0.0006739000276951845,-0.0019176705192641696,-0.004843409259905784
362,0.0022320222616903362,0.0008132595379538865,-0.006244423448970304,-0.004375163504821589
363,0.0017456373812702042,0.0006627460227129345,-0.0012584480734922354,-0.0034294294676431303
364,0.001477189958467351,0.0006759771117569868,-0.00429669190950166,-0.0016454910019398916
365,0.0025491040270196885,0.0010280022218298879,-0.005185328758211816,-0.00547145470299415
366,0.0017787074763891964,0.0008934732390866174,-0.007018746476935178,-0.0023341445684124107
367,0.0032449766130274726,0.001315345711419974,-0.00984444489510572,-0.005130534334263803
368,0.002959790524894812,0.0011626125795740627,-0.00917689776140762,-0.00559972175295631
369,0.0020671000892868996,0.000832447456611235,-0.005107378474360158,-0.00454110583267342
370,0.0024915429496301655,0.0011435765339603554,-0.006172513036685479,-0.0035249806291108854
371,0.0010813928138894147,0.0004940858734177045,-0.0018313383782328496,-0.001373689229580921
372,0.0012557061770108735,0.0005438655851321417,-0.004265383295494529,-0.002079989574330865
373,0.0015638102837295387,0.0005294779488954349,-0.003645759611463517,-0.0033775766397761142
374,0.0023503833931303175,0.00100011382513282,-0.0039388346104720084,-0.0035416454041740097
375,0.0028768284244240494,0.0012364202363880639,-0.009268326137323757,-0.0047723503988927884
376,0.0020344714348066173,0.0009449827924399024,-0.006070728241802603,-0.003683691806201761
377,0.0018397770563132188,0.0008292917111289988,-0.0036277442549867978,-0.002736731156007366
378,0.0006310268864471169,0.00018345881367343164,0.0024611836454379588,-0.0019985711839689557
379,0.0017817851943590646,0.0008519591048666564,-0.006356683814859931,-0.0015550337782171963
380,0.0023905010645685065,0.001084173197926891,-0.007743305009547785,-0.0027846027846027965
381,0.0016962251207385814,0.0008022180079521324,-0.006403295702925582,-0.0021267167320739855
382,0.003233624882168995,0.0013680493742638244,-0.004331540362749409,-0.00577756379393346
383,0.0025023630003463415,0.0009317366257994564,-0.0052965742791833414,-0.004823149737739119
384,0.002098959218260532,0.0009559512227429734,-0.0076787759765448715,-0.0032695343395457988
385,0.0015372587529328685,0.000656680052143116,-0.0028022431639399548,-0.0032697925005951145
386,0.0017628193967194061,0.0007968801720581453,-0.005426245421666476,-0.0032031095927884667
387,0.001961086699593273,0.0008993680286043526,-0.007949164590308144,-0.0016864700832279755
388,0.0008693755082032073,0.0004206722864248391,-0.0021672125769340855,-0.0008690924983033588
389,0.0016873155103943605,0.0007285067394371958,-0.00812752516109605,-0.003800069092165348
390,0.0011567283320522148,0.0003598321981853059,-0.0011088369927549357,-0.0029696676921512344
391,0.0014307836297596799,0.0005970665957877597,-0.0029550461077674783,-0.0024190389887648323
392,0.001395832843953837,0.0004970674402926256,4.1829763642975415e-05,-0.0031043282213908396
393,0.002347151170107087,0.0009752026909622957,-0.0045117077411842565,-0.0035592034343854273
394,0.0038072211562452662,0.0016364950848230808,-0.006922204442790569,-0.005671012988167412
395,0.0019092364544396334,0.0007412857584546684,-0.003563326897094321,-0.002895628421706653
396,0.002518699576445571,0.0011151597863855167,-0.006723652804668856,-0.004179579837079617
397,0.0024304109674462837,0.0009498453933092788,-0.007327327451601973,-0.004259645688756808
398,0.0017885428167625506,0.0008022266955905188,-0.005342682545170563,-0.002729739070467918
399,0.00119158832459354,0.00039031302250067124,-0.002356193517543126,-0.0023082507554557097
400,0.002364406840654698,0.0009152782830813833,-0.008605101543772198,-0.004846069079513793
401,0.001753751944608306,0.0007198692877481982,-0.004508386162419276,-0.0028065073252074857
402,-3.9500717004536945e-05,8.674325929122761e-05,0.0007090183437771236,0.001238331288069383
403,0.0024684418079485293,0.001036173792870826,-0.006179760048061589,-0.003354791581061889
404,0.0009718917987185938,0.00043579246942457295,0.0008769738592563914,-0.0018266054064176585
405,0.0016343858898600905,0.0006675965992456734,-0.0023918194279070604,-0.0023334005673685265
406,0.0022341391306427427,0.0008455807553006678,-0.00795275228252662,-0.0034368437587842804
407,0.002120443788896864,0.0010906451464474942,-0.005234625619012778,-0.0016091195228047361
408,0.0016747346648540162,0.0006906345087193677,-0.004836072239695066,-0.0038047648251071653
409,0.0008144394946396627,0.00022302740861201986,0.0008100430037565332,-0.0025092669312285487
410,0.0023550077292741056,0.0009670865149316032,-0.006642558769720641,-0.004250314952282563
411,0.002204281887221493,0.0009177811723363183,-0.004439517040584762,-0.003778516590476566
412,0.0025526536186638027,0.0010892703609401977,-0.009029796643736099,-0.0036345330282636645
413,0.0013418780142755438,0.0004830999063978325,-0.0027958818447521017,-0.0021985422871424465
414,0.0009783437724706356,0.0003976182641549919,-0.0035741438136803194,-0.0019816851126778223
415,0.0025809588152730933,0.0010488641260047449,-0.005287292285521661,-0.0043880571885567266
416,0.002718104397446186,0.0011693462637712981,-0.006694303214403785,-0.0038214531680441644
417,0.004212401396872845,0.0017855252280830625,-0.011269309689507123,-0.005992030903062995
418,0.0022926001502611704,0.0009359227045664109,-0.005285582201402628,-0.004103352700735252
419,0.0012490874285869258,0.0005318943337205839,-0.0022442390588674477,-0.002060868080285605
420,0.0011294913583959065,0.0004465904406874832,-0.003862557152424173,-0.00214237701199671
421,0.0018588284102493136,0.0008466794275214795,-0.004524514030363469,-0.0025252283770915707
422,0.0030921555387755095,0.0013203584003504965,-0.01088533994041846,-0.0038391442799370346
423,0.001361420746141928,0.0005401437629205252,-0.0013041574359907715,-0.0023318596189210172
424,0.0011176186354382445,0.0005060166342750472,-0.005615677590776913,-0.0017606470356642534
425,-0.00024540740689238394,-1.4966810673616715e-05,0.001143938967696434,0.00048669405250933995
426,0.003278867678270181,0.001399698155453044,-0.006019791835649213,-0.005074229015270659
427,0.002969574531191621,0.001190925336171017,-0.005500032570201818,-0.004094891048292082
428,0.0032108189106618834,0.0013496924098403418,-0.010056086727218916,-0.004574012985347875
429,0.0028011537933657626,0.0012242577397962306,-0.004949149839095002,-0.0031593115262257276
430,0.0011864795184444166,0.0003695933847599475,0.000785626945667639,-0.0019682991520111326
431,0.0019420463533599275,0.0007449314950047081,-0.008929060741047101,-0.003802274428198582
432,0.001249865744221812,0.0004970737826256455,-0.0024088809368644215,-0.002503110090363525
433,0.0017165259491085938,0.0007736219056624638,-0.006488665280362127,-0.0017030457435333046
434,0.001957572467211288,0.0008509153675521908,-0.005458397775998103,-0.0027084314649081787
435,0.0018377130711204614,0.0006833864431570469,-0.007667739575719479,-0.0033071224124151533
436,0.0021403395213829834,0.000913975058081995,-0.004434641173903575,-0.003992191202264017
437,0.0030387749968149302,0.0013667965367478996,-0.009796304494498309,-0.004319085811163359
438,0.0016390084794880022,0.0007158938322273933,-0.0008645593080821024,-0.0026267769373400363
439,0.0025720665910027307,0.00114442545918933,-0.007915534038411332,-0.002678126557050353
440,0.0021395589849980134,0.000733921656112968,-0.003853800891061465,-0.004293835592746542
441,0.0025968077004966394,0.0011258514927827423,-0.007013261727541464,-0.003929281372658133
442,0.002952787986067351,0.0012273841792173057,-0.00698956956926533,-0.0048946797618084625
443,0.0023561659611943675,0.0009988853794515307,-0.008377537559590031,-0.0032318628529994786
444,0.0027296401351334376,0.0011424648351317235,-0.005861979361786618,-0.005652082130008895
445,0.0017289132347069192,0.0007140885563517996,-0.004402331541253024,-0.003284624835900418
446,0.002022178713127265,0.0008368653527799641,-0.0067540984234478185,-0.0032544980191949735
447,0.0013215548957743462,0.00047654098456845206,-0.0006447454606472447,-0.002000084480864972
448,0.0016427249618141682,0.0007270206953681191,-0.004886484327007612,-0.0025504680399767166
449,0.002722794870285483,0.00122811253037039,-0.00874831908337581,-0.003414613423959212
450,0.0013078028585171153,0.0005315156929027454,-0.0016138879739207579,-0.0017453262296653893
451,0.0016712068937260738,0.0007712306843114525,-0.0048677430094059004,-0.0031978357062611984
452,0.0014227928959900105,0.0005704453039496737,-0.003546455696641082,-0.0023992872705461687
453,0.0025881814389453472,0.0009578399272649474,-0.008371008222784693,-0.005404568597770831
454,0.001117232884673247,0.0004826528956580478,-0.0009170958848749855,-0.0019031256711115052
455,0.0021956456046804407,0.0010101740717150531,-0.008284472561449152,-0.003389928556966404
456,0.0011972393098680367,0.0003903482995918639,0.0012032839284039087,-0.0021755369597880048
457,0.001603817745853997,0.0006672910611112137,-0.002886951630907686,-0.0018779178948714614
458,0.0012267719883232164,0.0004091461150599329,-0.0034821361514997262,-0.0027155088585538723
459,0.0014619010730054227,0.0006609478759474485,-0.0027049726994942125,-0.002433072834101657
460,0.002379740264484509,0.0009549056222066532,-0.006896546446080343,-0.005656021432720482
461,0.0009692186716471207,0.00045898696895105284,-0.0008681725812930696,-0.0009401869659549922
462,0.0019074881880061234,0.000857656246300964,-0.008044857084735124,-0.0034386658704825823
463,0.0026261206415300054,0.0010699352379160143,-0.0032977110711193136,-0.004264466651173526
464,0.0019325442386369795,0.0007873468316681176,-0.004938664366841983,-0.0036903167315943675
465,0.0019736810197313326,0.0008597117394160969,-0.003519564591413893,-0.001910149784004167
466,0.0030595963061195164,0.0012824240441489942,-0.006610796585119649,-0.004601059571805011
467,0.0017179439961654275,0.000655906493520042,-0.0037230198703427364,-0.002916556988681207
468,0.0008662323025009355,0.00031194297325490283,0.0005436685751440407,-0.0017488394715572397
469,0.002190518055682711,0.0008701354803542227,-0.003959576479675764,-0.0030558192132870143
470,0.0011977572043253004,0.00047954601576769007,-0.0033657729963142424,-0.003114729809816197
471,0.0014430761924018598,0.000659384910406513,-0.0069615692902921245,-0.0024672855312660724
472,0.0018714555512319153,0.0007202897198138047,-0.005129727898109393,-0.0026250196388155622
473,0.0007776626534434228,0.00041288225617294727,-0.006577113971451887,-0.0003168165725727645
474,0.0010163614815222877,0.00040735800229418917,-0.0008411292897066991,-0.0019187666127888914
475,0.0028123348410273308,0.0011352777747889453,-0.008365295032329412,-0.004008426131029252
476,0.0017542795734173944,0.0005958593444315152,-0.0009048137861429328,-0.003520414926758253
477,0.001196771429863075,0.0005595312336947045,-0.0036390330344822086,-0.0022249904377500407
478,0.0016863696977306164,0.0007588382844751773,-0.004993270122644722,-0.002704234962396579
479,0.002654268094945622,0.0011674126705919219,-0.011647597005203514,-0.004146317904790142
480,0.0007585851835442137,0.00030177725535440736,-6.509725202219485e-05,-0.0018060596337049484
481,0.001315161878929938,0.0005110724402824507,-0.001791523699935682,-0.002740016992353489
482,0.0025624534433526525,0.0009942090163130857,-0.008423049341677202,-0.004743486705512057
483,0.0015290820896125545,0.0004969420758220433,-0.0027971055092153585,-0.003385371378629154
484,0.0006445394991205777,0.0002722351599526718,-3.7961906215633334e-05,-0.0008038375710585077
485,0.0015738881817921602,0.0006266023968821421,-0.0042081164568812945,-0.002960292219968186
486,0.0013917471461648567,0.0005324448267499116,-0.005943861057945643,-0.003124827166638977
487,0.002599139663604366,0.001047105682667665,-0.005613766969929879,-0.004607985029896233
488,0.0012793055313508606,0.0006112859495988887,-0.0035881916763607635,-0.0022184470332309303
