iteration,delta_log_loss_gnn_minus_xgb,delta_brier_gnn_minus_xgb,delta_pr_gnn_minus_xgb,delta_roc_gnn_minus_xgb
338,0.0052369019729902044,0.0010156283736741933,0.0004028979055573645,-0.029657438977856
339,0.003926919803337814,0.00016752348201892753,-0.011425867925104083,-0.026619699869250946
340,0.010045461011163659,0.002815369685759933,-0.032161913397045216,-0.03254885361171622
341,0.01251412050750289,0.0029570827500709496,-0.019255887654984594,-0.03911727888449523
342,0.001532276751873951,-0.0004823055071805915,0.003965590307348055,-0.019689761196926114
343,0.014096754991842486,0.004439327437072316,-0.044997253927271774,-0.04607139337252297
344,0.007752274629789779,0.0019312776337820636,-0.014286777543001283,-0.021655488314667015
345,0.008262113266477245,0.0013417874909555372,-0.022095937337474114,-0.03772045840893534
346,0.002679815151788778,0.0006357243252755884,-0.008571743523645037,-0.0196775981844326
347,0.006578668511845465,0.0011200103788081561,-0.013192734366701875,-0.0327738687662249
348,0.010129131971312932,0.0032962757734479875,-0.028237376837699057,-0.03996796738497388
349,0.008399281388818292,0.0024384578456372596,-0.01823095521662138,-0.03443770903010024
350,0.008601366723343218,0.0010301731554336613,-0.0025391169421654647,-0.031369400201833986
351,0.012565117940526394,0.003423376353101526,-0.030115417058654836,-0.040569720193570746
352,0.005523313259824969,0.0008038347744861452,-0.01338895706889065,-0.024191480017567102
353,0.008386616650640444,0.001986944102141147,-0.025620407792331157,-0.04247198584547973
354,0.011961121580642664,0.002166547655193446,-0.010599385574290798,-0.036992761992762024
355,0.012936720969836002,0.004273760337072663,-0.02319708081320554,-0.03467595754935959
356,0.00883812087061886,0.002402513748171159,-0.0219935976255054,-0.025824109759981284
357,0.01055931715681685,0.002684299405350088,-0.035132064898324156,-0.039905471060413866
358,0.020524091131522926,0.0057056041386880085,-0.040982204247836496,-0.061875940640525595
359,0.004921644506141631,0.0020857532542656043,-0.022671261167801826,-0.031036124249529062
360,0.015125503318437095,0.004092535176012796,-0.03138565480867589,-0.06055467231937817
361,0.006934777057175656,0.0014698647495488548,-0.010478203806316921,-0.02831398374499905
362,0.017478560607378346,0.004834499116437352,-0.043193722849777016,-0.04684672494204045
363,0.006195361974368319,0.0011743731472904917,-0.011832339045810103,-0.02909845452983717
364,-0.00767437970447904,-0.0032894879556287504,0.01391711820425623,0.010155117814395487
365,0.01340879764534919,0.004524989653482053,-0.04068502518179934,-0.04501395975738898
366,0.0065451370705427725,0.0012413033733259804,-0.012837148407177368,-0.02568191156484101
367,0.01163908577197581,0.0036164891504523455,-0.04285759363654479,-0.0434096619392943
368,0.017089760892454897,0.004902268528501036,-0.04608525733236146,-0.04602090165291994
369,0.010333220444867286,0.002881246449398578,-0.030864476323709256,-0.04015983768804432
370,0.00851799066520953,0.0014322135041291706,-0.013373488354726237,-0.02988676282040159
371,0.004447517088472797,0.00023881155807023435,-0.005738399801665683,-0.02899390305286642
372,0.013767203105406411,0.004070772833121544,-0.039664283651278276,-0.04382296253618123
373,0.0068639607484031195,0.0020467117112920874,-0.022894826195978157,-0.021119490181674028
374,0.008489420429240724,0.0017309471340703486,-0.02101143529810301,-0.03831857853514309
375,0.006738438152541382,0.0025099815495221445,-0.04339362090309251,-0.026482954026140204
376,0.009150351084832531,0.0022908441755472297,-0.026299216967189565,-0.03195870364695064
377,0.007513597920760617,0.0016120659058670161,-0.024321129428990895,-0.036556235963130845
378,0.010292844276433344,0.002630821196526245,-0.007198977130955353,-0.029838343045739846
379,0.006867343232558498,0.002661155086742445,-0.028085697391073583,-0.03502898485597439
380,0.011543510919543254,0.0023690557546485747,-0.018603531410398277,-0.04330703909651279
381,0.008862701352257751,0.0012989477287705942,-0.009405453834872124,-0.035538158367379946
382,0.014423270360927443,0.0032295490845980768,-0.034073969976168406,-0.05334968303643084
383,0.011874205150908979,0.0029177088792707306,-0.022041911495447097,-0.03698755112944396
384,0.015233600819745896,0.004676350963423309,-0.04457287103496671,-0.04546252629575287
385,0.005192900416338575,0.0018006736180527227,-0.01753441621865187,-0.027942099227557082
386,0.01845493181779967,0.00577648439743883,-0.045862335723982295,-0.051768231005591914
387,0.007778002816475227,0.0013191253690917615,-0.01792505438847941,-0.02818186154102975
388,0.00917148640379406,0.001998072186556954,-0.01845771159342452,-0.025425396972033276
389,0.020789363371772285,0.005693437866203244,-0.03970397872470721,-0.05418858855284969
390,0.00982046416121457,0.0022917852257607063,-0.015358307291769513,-0.04079140287983185
391,0.00797535078748568,0.0021854197743507997,-0.020771596909091472,-0.03220692297387351
392,0.004305773470314189,2.3378675026192175e-05,-0.004846696274167173,-0.026887661141804742
393,0.0056671870312644534,0.0010415565686081318,-0.02247939053985265,-0.028872288518637657
394,0.004113055565693913,0.00027266718218096897,-0.018808034624701486,-0.02641366567294967
395,0.0013796316409011578,-0.0003492626744034111,-0.010827726063873111,-0.016696951579309283
396,0.02092169452532533,0.00625731387977127,-0.05806655360490798,-0.06436046630326053
397,0.003915043064150914,0.0006081749285392901,-0.014503526678324219,-0.022742620206102626
398,0.003629242514108788,0.0001689145817917459,-0.009244243772601857,-0.029371034595052747
399,0.00882319521586361,0.0023750426172173544,-0.02580695487786655,-0.02488117472589524
400,0.014334788318340064,0.004136012835112057,-0.03398455964662528,-0.04214762905058711
401,0.0057852789265936955,0.000606615959142992,-0.004580670712472867,-0.020051680099522295
402,-0.000309472645539266,-0.0012818139816728746,0.007890773192599676,-0.00900350643280512
403,0.006695323076063908,0.0016282703739986526,-0.022371411439293054,-0.02846915947587092
404,0.008758879888411508,0.0020683956310060536,-0.01336313582101134,-0.03982250578494706
405,-0.0064872790796639546,-0.0019839841906315048,0.008920981318096266,-0.00194138276553113
406,0.012612770524331629,0.0032320446310490913,-0.027033503986054086,-0.041561254691866334
407,0.005077926649526998,0.0004722932442773886,-0.010827145142667083,-0.019987268504874534
408,0.011865242201882342,0.004091003256102843,-0.043652548727613816,-0.040792249115155
409,0.008049763948045019,0.0023229220202304612,-0.004731605473051348,-0.02375997557891074
410,0.01017529684315388,0.0024060047320364764,-0.016307562182144242,-0.03594523898160096
411,0.013311447582768199,0.0033743082616725373,-0.03231274627701941,-0.0532674234636219
412,0.01088161668570592,0.0023519797128124798,-0.019019033237426985,-0.03823183843965039
413,0.0013327918781033121,0.00031532394825792287,-0.0062408419288628725,-0.020536689764580784
414,0.021184646817553276,0.007334167693864718,-0.05553885903794542,-0.06050419581700461
415,0.011444413408867038,0.002860802096570969,-0.0204202137282678,-0.041375240273315295
416,0.008028745888691236,0.001642653797564786,-0.027932431162878024,-0.031001205234159834
417,0.013373735575910484,0.0033816262218772375,-0.03937196679868746,-0.05238024342725589
418,0.0147708254387659,0.004510364686751284,-0.04730644721664634,-0.056352181981358385
419,0.009200174724353971,0.002582646506961467,-0.03258236360770739,-0.03497727963747388
420,0.008559249409423542,0.0027980512002388214,-0.030262736013455194,-0.026232529031360752
421,0.0016316590626154204,0.0004607584435612211,-0.021690151195340124,-0.018709367183369685
422,0.00868366100595841,0.0018439193994778391,-0.02312004498669329,-0.038347190136533094
423,0.009493175041721647,0.0025570648496909543,-0.021334374563159786,-0.03809660437071527
424,0.003627666966736942,0.0009919004132472875,-0.005498974092157161,-0.01512204890101665
425,0.011293885657789882,0.002512182163454474,-0.014046468742369256,-0.04688515806394
426,0.0037714905913488472,-0.0004402392100338881,0.00200651280793962,-0.019062620988326784
427,0.019808690225435632,0.004934247106873596,-0.039214386966011205,-0.06809314434093583
428,0.009295639913138087,0.002322737017058374,-0.031722570064609934,-0.03541712807003228
429,0.005363272586509482,0.0007906071550113636,-0.014267281094732742,-0.026066563341218707
430,0.01340395238440989,0.0030127185593536443,-0.01814678436923367,-0.05794146105244169
431,0.008501453606770182,0.0026269917240396012,-0.025578200684623686,-0.03055966266907617
432,0.011810578559378837,0.003667982530340702,-0.0319056712608764,-0.03789935610876438
433,0.007517048989941544,0.0018127305358897894,-0.023009395190496662,-0.031677568913677234
434,0.013326194334837949,0.0033232577548374664,-0.025776952535688236,-0.04235464857226523
435,0.01272870755730282,0.0038205842547776314,-0.02642638862393376,-0.034647790240933785
436,0.010422421549632799,0.001732764609889137,-0.025351255188725885,-0.0349290770099252
437,0.012290190334286966,0.003874124723376393,-0.03651439663875433,-0.042302425665101784
438,0.0013346135590911468,-0.0005177052981963082,-0.018291287400440615,-0.022399139287034076
439,0.005357203793885934,0.000956829164431322,-0.011134839287773424,-0.01785536337105842
440,0.00673381425623415,0.0015322028910933205,-0.015888062028475924,-0.031901338072476415
441,0.008885142432813575,0.0014777560219427777,-0.00881100518641631,-0.03172955879325423
442,0.008957559596010967,0.0018543925280631035,-0.030780358881358327,-0.03585502384609174
443,0.008967140643550586,0.002164469997247037,-0.024265944334662726,-0.025839365021817717
444,0.015142254624240237,0.0031589006429883215,-0.017881805460603084,-0.036964661109628816
445,0.0186413853374382,0.005180151263038196,-0.04826253090293964,-0.053234058439680654
446,0.003541338499729152,0.0007275865283439542,-0.009196270089308622,-0.017111628958066394
447,0.005469600169507927,0.0008480448508979832,-0.007709670728740015,-0.026667089070992134
448,0.006819677295504478,0.0016922844347066202,-0.025249108484923843,-0.033198064501874236
449,0.016230939141873846,0.0044088157991771515,-0.041423399322332244,-0.051378079864061066
450,0.004206659160582993,0.000591232662332658,-0.0035775674494509246,-0.020914150784280605
451,0.012938100150722609,0.0028815621076512254,-0.02242054663111359,-0.05144874704816926
452,0.010240916987375004,0.002098250984341077,-0.014437352875267151,-0.03788933287464613
453,0.01238735534795421,0.003710769746487791,-0.04074836936650861,-0.04233779413788352
454,0.0017253776903402573,-0.00048108294047960465,-0.002747215599156916,-0.01457136721266672
455,0.015257561158105615,0.003971790284891197,-0.03372971027648369,-0.04139501923466293
456,0.01573233911685068,0.004269913131522057,-0.03210754513370534,-0.053029552722358875
457,0.005909160790036894,0.001564338495031542,-0.01812233366955851,-0.028004038783171148
458,0.01082785171183498,0.002497749214880246,-0.0031122837922717417,-0.03386309463536319
459,0.01045640939677156,0.001895231354628435,-0.01136119520345763,-0.04418919503706131
460,0.012801548395016571,0.0031830473865671893,-0.029896988349728537,-0.03438807686380496
461,0.005965912440448196,0.0010801684559221814,-0.015500085470709635,-0.025408262573772933
462,0.010812194694051591,0.0030159485721778234,-0.022512252090871487,-0.03255427166219127
463,0.006217684522456524,0.0013079784079318424,-0.02303212921885739,-0.0331687194980248
464,0.009089688634455362,0.0026936129824505772,-0.0236550474294005,-0.030394201831610457
465,0.014340159101218886,0.002981379708845433,-0.021891880708619138,-0.04883204139583075
466,0.0069596269145584255,0.002482966087566263,-0.03559121078404459,-0.032156476050475113
467,0.006205791346926559,0.0012547494531285341,-0.014905835626936259,-0.036014740721242444
468,0.0010010335972784334,-0.00024723189745681773,0.007032126539576133,-0.019037852181936543
469,0.009845678121185308,0.002772131338615924,-0.03462105332879406,-0.04509252036951761
470,0.015091965604808522,0.004153676856225197,-0.03652814634762641,-0.048618406874629594
471,0.015129839612698426,0.004195343147888636,-0.028890963660565705,-0.04509554946830363
472,0.014513794737270436,0.003500914449674375,-0.024016268483982084,-0.04507118805280608
473,0.006694295226154168,0.0010605770360840316,-0.018482472552658336,-0.027890929933289677
474,0.012376441324866705,0.0031329879686733397,-0.024205947050922272,-0.03859291568516088
475,0.012558512188843296,0.0024928991998816596,-0.02103247256559676,-0.048259813502524174
476,0.004621007717569903,0.0006549702929136147,0.0029260057391797822,-0.025721647776231205
477,0.009020294441269505,0.002795423378585682,-0.01981439389976608,-0.039537856835631935
478,0.012857566666481635,0.002715546146835335,-0.03250265946254022,-0.039356545459888315
479,0.004192272033491928,0.001654650356382792,-0.03221792646844868,-0.019768041783576384
480,0.007951190723651913,0.0025169843805510905,-0.018730048219360973,-0.02873426632669651
481,0.016424038134923324,0.004232155160446449,-0.030484673644488813,-0.05307823018103386
482,0.0109560615987781,0.0030571278402970747,-0.02859993220932,-0.03013863773357439
483,0.010104167187203639,0.0029764108452783045,-0.027485864297522145,-0.03509067640540631
484,0.0020202814920338152,-0.0008364087013443267,0.009130330092068262,-0.019597511116902666
485,0.007982500698420658,0.001225332017534414,-0.008290329485295844,-0.02798546577725003
486,0.000746716115382906,0.0005451630701253929,-0.020079075813696667,-0.013187388776648712
487,0.009178593338200036,0.002192068699243349,-0.0294139690909741,-0.032426209376781756
488,0.0030265405498429154,0.0009565263374372024,-0.01709655590608644,-0.023763947184447964
489,0.004959894682745047,6.875455002414155e-06,0.009091971490528095,-0.030377618435535547
490,0.011563591543304219,0.003191319953134153,-0.024246582976045372,-0.04509839755146272
491,0.01416566954016879,0.003942683221781512,-0.03677374817082879,-0.043301059680370124
492,0.014970914549716552,0.003811742040688182,-0.03619249008474923,-0.05507245214951395
493,0.01086433474213988,0.0025864222212108046,-0.019550155410761882,-0.046541930473984694
494,0.009925256610347266,0.0023535349194354904,-0.01132224144141969,-0.03213881706528765
495,0.0041112189899850105,1.3441320057955286e-05,-0.00017076672413585126,-0.028535377875136825
496,0.006384929673247441,0.0009492203024786539,-0.016270934681036298,-0.02973731888403297
497,0.00880625132964119,0.002299624076090634,-0.017398132432693003,-0.030276023371732186
498,0.005904585191918166,0.00029974623289882874,-0.0025906828685232086,-0.02978341510111282
499,0.004324670654243912,0.0014547910545634757,-0.033621210258144685,-0.02569150784787977
500,0.0025993281187887685,0.0005923232389802857,-0.02074952000003627,-0.0186043591335886
501,0.004539198363006092,-0.0005778598180807004,-0.02002467891766402,-0.037527729689384115
502,0.009172524224845047,0.0026478999121937463,-0.01742782859673342,-0.030555555555555558
