winner_event_id,match_id,target,p_setup_incoming_xgb,p_xgb_plus_residual_gnn,graph_logit_correction,is_clearance
46430c6a-a25e-472c-998d-b23fb7ad6cf2,3773547,0,0.25626957416534424,0.26204386353492737,0.030076265335083008,0
fb50d2d2-db41-4eb9-a5d5-b007fba3516e,3773547,0,0.09121395647525787,0.0950179472565651,0.04505261778831482,0
209ff6d5-c8e7-4c0c-b169-356cba8aeefa,3773547,0,0.29147425293922424,0.29354310035705566,0.00999696645885706,0
04295459-bea1-4e4f-be52-f7bb08b2901d,3773547,0,0.10918551683425903,0.11393364518880844,0.04791213199496269,1
50104f0c-9312-4411-96da-065aa88a5fd9,3773552,0,0.22419852018356323,0.22489288449287415,0.003987696021795273,0
feff9f88-0593-48ba-8985-a2cddc6f0ad8,3773552,0,0.05979293957352638,0.062038354575634,0.039256397634744644,0
f40d1bec-1e88-4c89-a8bc-e5de19ebbd93,3773552,0,0.13271130621433258,0.13234511017799377,-0.003185396082699299,0
38b8ea03-7e0c-4442-b94b-d6d85cbbcf9d,3773565,0,0.17327892780303955,0.17855940759181976,0.036426398903131485,1
41dbc26f-4b41-4553-b935-cb749965cd16,3773565,0,0.2990674376487732,0.2983042299747467,-0.003643433563411236,1
71b1bd34-4e24-46b6-a4f4-ce08f4989376,3773565,1,0.4479895532131195,0.458766371011734,0.043487001210451126,1
960b587b-ce84-49ca-9eea-dcad406bcb38,3773565,1,0.17078252136707306,0.17468982934951782,0.027344178408384323,0
ea6ab8b9-6291-4c0c-b659-195ee3a96b49,3773565,0,0.1767035573720932,0.1811426430940628,0.03021770715713501,1
eb143927-9f31-4228-af57-d4b2629c0fac,3773565,0,0.1238994300365448,0.12224278599023819,-0.015350223518908024,1
d106d3ef-fde8-471d-bab5-059ba54d757b,3773565,0,0.25467151403427124,0.2533937096595764,-0.006743093952536583,0
a38963c5-a23a-41d8-bea9-f63e82b983a4,3773565,1,0.1544434279203415,0.14598919451236725,-0.06624416261911392,1
179e6961-4cb6-47be-a6df-be0e0ff5da87,3773565,0,0.09325183928012848,0.08901917934417725,-0.05110903084278107,1
dc848ad5-6fe5-490a-b19e-30566b10fd6d,3773565,0,0.08633320033550262,0.08810731768608093,0.022285034880042076,0
1cf426ad-e8f1-4081-bd14-23b223cf4950,3773571,0,0.27794718742370605,0.27925440669059753,0.006504206918179989,0
77b6c46b-3cf4-4c7e-b795-9692fa1e51eb,3773571,0,0.4878680408000946,0.4882860481739044,0.0016728760674595833,1
c0e6a41b-ec23-42a2-88c5-2b9f51a30dda,3773571,0,0.16713157296180725,0.16602744162082672,-0.007953098975121975,1
bf845c50-8c44-4489-95da-47445273faae,3773571,1,0.11999482661485672,0.12104807049036026,0.009936729446053505,1
88d781b3-5bca-4c9e-84ad-c76f76a9b9ba,3773571,0,0.10115890949964523,0.10122820734977722,0.0007620221003890038,0
15b994c2-fb3d-48b7-bb06-5f091dd2b590,3773571,0,0.08531886339187622,0.08470872789621353,-0.007843798957765102,0
6cf8748d-174a-4e69-95b7-4d8bb8b727cb,3773571,0,0.13125160336494446,0.13140951097011566,0.0013841772451996803,0
72c7cab3-adcb-4fe8-a4af-14489b961231,3773571,0,0.11666303873062134,0.11683165282011032,0.0016351672820746899,0
71f7f932-25b2-48a9-bb82-761eab65973a,3773585,0,0.20189979672431946,0.20286622643470764,0.005986969452351332,0
7e2090f9-0c06-457b-9368-af6b919575a3,3773585,0,0.3627881407737732,0.3597443103790283,-0.013190875761210918,1
c3bef5b0-127e-496c-b659-7996fd51da81,3773585,0,0.2102620005607605,0.2078675478696823,-0.01448055636137724,1
40591a32-e934-4762-8384-ba9fe75c0781,3773585,1,0.4694881737232208,0.46827012300491333,-0.004891037009656429,1
